id,event_date,event_name,weight_class,winner,red_fighter,blue_fighter,red_height_cm,blue_height_cm,red_reach_cm,blue_reach_cm,red_age,blue_age,red_odds,blue_odds,red_avg_td_landed,blue_avg_td_landed,height_diff,reach_diff,avg_td_diff,red_win
5979,2012-02-15,,Bantamweight,Red,Ivan Menjivar,John Albert,167.64,172.72,162.56,172.72,29,25,-240.0,220.0,0.0,0.0,-5.0800000000000125,-10.159999999999997,0.0,1
5980,2012-02-15,,Featherweight,Red,Jonathan Brookins,Vagner Rocha,182.88,177.8,185.42,185.42,26,29,-165.0,155.0,2.0,1.5,5.079999999999984,0.0,0.5,1
5981,2012-02-15,,Lightweight,Blue,Anton Kuivanen,Justin Salas,172.72,172.72,182.88,177.8,27,29,130.0,-140.0,,,0.0,5.079999999999984,,0
5982,2012-02-15,,Lightweight,Red,Tim Means,Bernardo Magalhaes,187.96,175.26,190.5,165.1,27,30,115.0,-125.0,,,12.700000000000017,25.400000000000006,,1
5983,2012-02-04,,Welterweight,Blue,Nick Diaz,Carlos Condit,185.42,187.96,193.04,190.5,28,27,-190.0,175.0,1.1818,0.8,-2.5400000000000205,2.539999999999992,0.3817999999999999,0
5984,2012-02-04,,Heavyweight,Blue,Roy Nelson,Fabricio Werdum,182.88,193.04,182.88,195.58,35,34,140.0,-150.0,0.6,0.5,-10.159999999999997,-12.700000000000017,0.09999999999999998,0
5985,2012-02-04,,Welterweight,Red,Josh Koscheck,Mike Pierce,177.8,172.72,185.42,177.8,34,31,-270.0,248.0,1.7895,2.8571,5.0800000000000125,7.619999999999976,-1.0675999999999999,1
5986,2012-02-04,,Bantamweight,Red,Renan Barao,Scott Jorgensen,167.64,165.1,177.8,167.64,25,29,-215.0,195.0,3.0,3.0,2.539999999999992,10.160000000000025,0.0,1
5987,2012-02-04,,Middleweight,Red,Ed Herman,Clifford Starks,185.42,182.88,195.58,195.58,31,30,-220.0,200.0,2.1818,3.0,2.539999999999992,0.0,-0.8182,1
5988,2012-02-04,,Featherweight,Red,Dustin Poirier,Max Holloway,175.26,180.34,182.88,175.26,23,20,-515.0,445.0,2.0,,-5.0800000000000125,7.6200000000000045,,1
5989,2012-02-04,,Bantamweight,Blue,Alex Caceres,Edwin Figueroa,177.8,170.18,185.42,175.26,23,27,115.0,-125.0,0.0,0.0,7.6200000000000045,10.159999999999997,0.0,0
5990,2012-02-04,,Welterweight,Red,Matt Brown,Chris Cope,182.88,182.88,190.5,182.88,31,28,-335.0,305.0,0.8,0.0,0.0,7.6200000000000045,0.8,1
5991,2012-02-04,,Welterweight,Red,Matthew Riddle,Henry Martinez,185.42,170.18,187.96,172.72,26,28,-365.0,328.0,3.25,,15.23999999999998,15.240000000000009,,1
5992,2012-02-04,,Middleweight,Red,Rafael Natal,Michael Kuiper,182.88,182.88,193.04,185.42,29,22,-152.0,142.0,2.3333,,0.0,7.6200000000000045,,1
5993,2012-02-04,,Welterweight,Blue,Dan Stittgen,Stephen Thompson,185.42,182.88,180.0,190.5,31,28,290.0,-320.0,,,2.539999999999992,-10.5,,0
5994,2012-01-28,,Light Heavyweight,Red,Rashad Evans,Phil Davis,182.88,187.96,190.5,200.66,32,27,-191.0,176.0,3.4615,2.6,-5.0800000000000125,-10.159999999999997,0.8614999999999999,1
5995,2012-01-28,,Middleweight,Red,Chael Sonnen,Michael Bisping,185.42,185.42,187.96,190.5,34,32,-380.0,340.0,3.3333,1.4,0.0,-2.539999999999992,1.9333,1
5996,2012-01-28,,Middleweight,Blue,Demian Maia,Chris Weidman,185.42,187.96,182.88,198.12,34,27,142.0,-152.0,2.0833,2.3333,-2.5400000000000205,-15.240000000000009,-0.25,0
5997,2012-01-28,,Lightweight,Red,Evan Dunham,Nik Lentz,177.8,172.72,177.8,172.72,30,27,-355.0,320.0,1.1429,3.125,5.0800000000000125,5.0800000000000125,-1.9821,1
5998,2012-01-28,,Heavyweight,Red,Mike Russow,Jon Olav Einemo,185.42,198.12,185.42,206.0,35,36,-105.0,-105.0,3.6667,1.0,-12.700000000000017,-20.580000000000013,2.6667,1
5999,2012-01-28,,Featherweight,Red,Cub Swanson,George Roop,172.72,185.42,177.8,182.88,28,30,110.0,-130.0,1.0,0.5,-12.699999999999989,-5.079999999999984,0.5,1
6000,2012-01-28,,Featherweight,Red,Charles Oliveira,Eric Wisely,177.8,172.72,187.96,178.0,22,27,-560.0,475.0,0.6,,5.0800000000000125,9.960000000000008,,1
6001,2012-01-28,,Lightweight,Red,Michael Johnson,Shane Roller,177.8,177.8,185.42,182.88,25,32,225.0,-245.0,0.3333,0.3333,0.0,2.539999999999992,0.0,1
6002,2012-01-28,,Heavyweight,Blue,Joey Beltran,Lavar Johnson,185.42,193.04,190.5,208.28,30,34,-170.0,160.0,0.5,,-7.6200000000000045,-17.78,,0
6003,2012-01-28,,Middleweight,Red,Chris Camozzi,Dustin Jacoby,187.96,193.04,193.04,198.12,25,23,-145.0,135.0,0.0,0.0,-5.079999999999984,-5.0800000000000125,0.0,1
6004,2012-01-20,,Lightweight,Blue,Melvin Guillard,Jim Miller,175.26,172.72,172.72,180.34,28,28,140.0,-150.0,0.8667,1.6364,2.539999999999992,-7.6200000000000045,-0.7697,0
6005,2012-01-20,,Welterweight,Blue,Duane Ludwig,Josh Neer,177.8,180.34,177.8,182.88,33,28,155.0,-165.0,0.1667,0.8182,-2.539999999999992,-5.079999999999984,-0.6515000000000001,0
6006,2012-01-20,,Bantamweight,Red,Mike Easton,Jared Papazian,167.64,172.72,177.8,170.18,27,23,-430.0,380.0,0.0,,-5.0800000000000125,7.6200000000000045,,1
6007,2012-01-20,,Heavyweight,Red,Pat Barry,Christian Morecraft,180.34,198.12,187.96,205.74,32,25,-200.0,185.0,0.0,1.3333,-17.78,-17.78,-1.3333,1
6008,2012-01-20,,Middleweight,Red,Jorge Rivera,Eric Schafer,185.42,190.5,185.42,190.5,39,34,135.0,-145.0,0.5,0.875,-5.0800000000000125,-5.0800000000000125,-0.375,1
6009,2012-01-20,,Lightweight,Blue,Kamal Shalorus,Khabib Nurmagomedov,172.72,177.8,172.72,177.8,39,23,100.0,-110.0,1.0,,-5.0800000000000125,-5.0800000000000125,,0
6010,2012-01-20,,Welterweight,Red,Charlie Brenneman,Daniel Roberts,177.8,177.8,182.88,187.96,30,31,-360.0,325.0,3.2,1.8333,0.0,-5.0800000000000125,1.3667000000000002,1
6011,2012-01-20,,Lightweight,Red,Fabricio Camoes,Tommy Hayden,177.8,175.26,185.42,182.88,33,25,-310.0,280.0,3.0,,2.5400000000000205,2.539999999999992,,1
6012,2012-01-20,,Featherweight,Red,Daniel Pineda,Pat Schilling,170.18,172.72,175.26,175.26,26,23,-140.0,130.0,,,-2.539999999999992,0.0,,1
6013,2012-01-20,,Bantamweight,Blue,Joseph Sandoval,Nick Denis,170.18,170.18,168.0,178.0,25,28,250.0,-275.0,0.0,,0.0,-10.0,,0
6014,2012-01-14,,Featherweight,Red,Jose Aldo,Chad Mendes,170.18,167.64,177.8,167.64,25,26,-230.0,210.0,2.5,4.5,2.5400000000000205,10.160000000000025,-2.0,1
6015,2012-01-14,,Middleweight,Red,Vitor Belfort,Anthony Johnson,182.88,187.96,187.96,198.12,34,27,-125.0,115.0,0.4286,1.3,-5.0800000000000125,-10.159999999999997,-0.8714000000000001,1
6016,2012-01-14,,Middleweight,Red,Rousimar Palhares,Mike Massenzio,172.72,187.96,180.34,185.42,31,29,-500.0,435.0,1.625,1.8,-15.240000000000009,-5.079999999999984,-0.17500000000000004,1
6017,2012-01-14,,Welterweight,Blue,Erick Silva,Carlo Prater,182.88,180.34,187.96,182.88,27,30,-530.0,455.0,0.0,,2.539999999999992,5.0800000000000125,,0
6018,2012-01-14,,Lightweight,Red,Edson Barboza,Terry Etim,180.34,185.42,190.5,185.42,25,26,-305.0,275.0,1.3333,0.1111,-5.079999999999984,5.0800000000000125,1.2222,1
6019,2012-01-14,,Lightweight,Red,Thiago Tavares,Sam Stout,170.18,175.26,172.72,177.8,27,27,-125.0,115.0,2.6364,0.1818,-5.079999999999984,-5.0800000000000125,2.4546,1
6020,2012-01-14,,Heavyweight,Red,Gabriel Gonzaga,Ednaldo Oliveira,187.96,195.58,193.04,200.66,32,27,-140.0,130.0,1.0833,,-7.6200000000000045,-7.6200000000000045,,1
6021,2012-01-14,,Featherweight,Red,Iuri Alcantara,Michihiro Omigawa,175.26,167.64,180.34,172.72,31,36,-192.0,177.0,6.0,1.4,7.6200000000000045,7.6200000000000045,4.6,1
6022,2012-01-14,,Welterweight,Blue,Ricardo Funch,Mike Pyle,177.8,182.88,193.04,187.96,31,36,455.0,-530.0,0.5,1.4286,-5.079999999999984,5.079999999999984,-0.9286000000000001,0
6023,2012-01-14,,Featherweight,Red,Felipe Arantes,Antonio Carvalho,172.72,175.26,185.42,172.72,23,32,155.0,-165.0,0.0,,-2.539999999999992,12.699999999999989,,1
6024,2011-12-30,,Heavyweight,Blue,Brock Lesnar,Alistair Overeem,190.5,193.04,205.74,203.2,34,31,130.0,-140.0,1.8333,,-2.539999999999992,2.5400000000000205,,0
6025,2011-12-30,,Lightweight,Red,Nate Diaz,Donald Cerrone,182.88,185.42,193.04,185.42,26,28,255.0,-280.0,1.0,0.75,-2.539999999999992,7.6200000000000045,0.25,1
6026,2011-12-30,,Welterweight,Blue,Jon Fitch,Johny Hendricks,182.88,175.26,193.04,175.26,33,28,-225.0,205.0,3.4667,3.1429,7.6200000000000045,17.78,0.32379999999999987,0
6027,2011-12-30,,Light Heavyweight,Blue,Vladimir Matyushenko,Alexander Gustafsson,182.88,195.58,187.96,200.66,40,24,300.0,-330.0,1.9,0.6,-12.700000000000017,-12.699999999999989,1.2999999999999998,0
6028,2011-12-30,,Featherweight,Blue,Nam Phan,Jimy Hettes,167.64,175.26,177.8,180.34,28,24,-165.0,155.0,0.3333,5.0,-7.6200000000000045,-2.539999999999992,-4.6667,0
6029,2011-12-30,,Featherweight,Red,Ross Pearson,Junior Assuncao,172.72,175.26,175.26,182.88,27,30,-325.0,295.0,0.6667,1.0,-2.539999999999992,-7.6200000000000045,-0.33330000000000004,1
6030,2011-12-30,,Lightweight,Blue,Anthony Njokuani,Danny Castillo,185.42,175.26,190.5,180.34,31,32,170.0,-185.0,1.5,3.0,10.159999999999997,10.159999999999997,-1.5,0
6031,2011-12-30,,Welterweight,Red,Dong Hyun Kim,Sean Pierson,187.96,182.88,193.04,193.04,30,35,-345.0,315.0,3.1429,0.5,5.0800000000000125,0.0,2.6429,1
6032,2011-12-30,,Lightweight,Red,Jacob Volkmann,Efrain Escudero,175.26,175.26,180.34,177.8,31,25,-265.0,245.0,2.6667,1.6,0.0,2.539999999999992,1.0667,1
6033,2011-12-30,,Featherweight,Blue,Manvel Gamburyan,Diego Nunes,165.1,167.64,170.18,170.18,30,29,195.0,-215.0,1.0,1.0,-2.539999999999992,0.0,0.0,0
6034,2011-12-10,,Light Heavyweight,Red,Jon Jones,Lyoto Machida,193.04,185.42,213.36,187.96,24,33,-475.0,420.0,2.2222,1.0909,7.6200000000000045,25.400000000000006,1.1313,1
6035,2011-12-10,,Heavyweight,Red,Frank Mir,Minotauro Nogueira,190.5,190.5,200.66,195.58,32,35,-210.0,190.0,1.0,1.0,0.0,5.079999999999984,0.0,1
6036,2011-12-10,,Light Heavyweight,Blue,Tito Ortiz,Rogerio Nogueira,190.5,187.96,187.96,190.5,36,35,245.0,-265.0,2.2,0.25,2.539999999999992,-2.539999999999992,1.9500000000000002,0
6037,2011-12-10,,Welterweight,Blue,Claude Patrick,Brian Ebersole,180.34,182.88,190.5,185.42,31,31,-110.0,100.0,2.6667,2.0,-2.539999999999992,5.0800000000000125,0.6667000000000001,0
6038,2011-12-10,,Featherweight,Blue,Mark Hominick,Chan Sung Jung,172.72,170.18,172.72,182.88,29,24,-560.0,475.0,0.25,1.0,2.539999999999992,-10.159999999999997,-0.75,0
6039,2011-12-10,,Light Heavyweight,Blue,Krzysztof Soszynski,Igor Pokrajac,185.42,182.88,195.58,193.04,34,32,-255.0,235.0,0.375,1.0,2.539999999999992,2.5400000000000205,-0.625,0
6040,2011-12-10,,Middleweight,Blue,Jared Hamman,Costas Philippou,190.5,180.34,190.5,185.42,29,32,-176.0,166.0,0.5,1.0,10.159999999999997,5.0800000000000125,-0.5,0
6041,2011-12-10,,Lightweight,Blue,John Makdessi,Dennis Hallman,172.72,175.26,172.72,182.88,26,36,-152.0,142.0,0.0,1.125,-2.539999999999992,-10.159999999999997,-1.125,0
6042,2011-12-10,,Bantamweight,Blue,Walel Watson,Yves Jabouin,180.34,170.18,175.26,172.72,27,32,145.0,-155.0,0.0,1.0,10.159999999999997,2.539999999999992,-1.0,0
6043,2011-12-10,,Lightweight,Red,Mark Bocek,Nik Lentz,172.72,172.72,190.5,172.72,30,27,-142.0,132.0,2.5556,3.5714,0.0,17.78,-1.0158,1
6044,2011-12-10,,Welterweight,Blue,Rich Attonito,Jake Hecht,177.8,182.88,182.88,193.04,34,27,-230.0,210.0,0.5,,-5.079999999999984,-10.159999999999997,,0
6045,2011-12-10,,Lightweight,Blue,Mitch Clarke,John Cholish,177.8,180.34,185.42,182.88,26,27,315.0,-345.0,,,-2.539999999999992,2.539999999999992,,0
6046,2011-12-03,,Middleweight,Red,Michael Bisping,Jason Miller,185.42,185.42,190.5,182.88,32,30,-192.0,177.0,1.5,1.0,0.0,7.6200000000000045,0.5,1
6047,2011-12-03,,Featherweight,Red,Diego Brandao,Dennis Bermudez,170.18,167.64,172.72,167.64,24,24,-320.0,290.0,,,2.5400000000000205,5.0800000000000125,,1
6048,2011-12-03,,Bantamweight,Blue,TJ Dillashaw,John Dodson,167.64,160.02,170.18,167.64,25,27,-215.0,195.0,,,7.619999999999976,2.5400000000000205,,0
6049,2011-12-03,,Lightweight,Red,Tony Ferguson,Yves Edwards,180.34,175.26,193.04,185.42,27,35,-350.0,318.0,1.0,0.2857,5.0800000000000125,7.6200000000000045,0.7142999999999999,1
6050,2011-12-03,,Bantamweight,Blue,Louis Gaudinot,Johnny Bedford,160.02,177.8,160.02,180.34,27,28,205.0,-225.0,,,-17.78,-20.319999999999993,,0
6051,2011-12-03,,Featherweight,Red,Marcus Brimage,Stephen Bass,162.56,175.26,180.34,185.0,26,29,104.0,-114.0,,,-12.699999999999989,-4.659999999999997,,1
6052,2011-12-03,,Bantamweight,Blue,Dustin Pague,John Albert,175.26,172.72,187.96,172.72,24,25,-225.0,205.0,,,2.539999999999992,15.240000000000009,,0
6053,2011-12-03,,Bantamweight,Red,Roland Delorme,Josh Ferguson,175.26,165.1,180.34,167.64,27,23,-105.0,-115.0,,,10.159999999999997,12.700000000000017,,1
6054,2011-12-03,,Featherweight,Red,Steven Siler,Josh Clopton,180.34,167.64,177.8,172.72,24,30,-160.0,150.0,,,12.700000000000017,5.0800000000000125,,1
6055,2011-12-03,,Featherweight,Red,Bryan Caraway,Dustin Neace,172.72,175.26,172.72,175.0,27,25,-405.0,360.0,,,-2.539999999999992,-2.280000000000001,,1
6056,2011-11-19,,Light Heavyweight,Blue,Mauricio Rua,Dan Henderson,185.42,180.34,193.04,187.96,29,41,-153.0,143.0,0.8571,1.7143,5.079999999999984,5.079999999999984,-0.8572,0
6057,2011-11-19,,Middleweight,Red,Wanderlei Silva,Cung Le,180.34,175.26,187.96,175.26,35,39,180.0,-220.0,0.2222,,5.0800000000000125,12.700000000000017,,1
6058,2011-11-19,,Bantamweight,Red,Urijah Faber,Brian Bowles,167.64,170.18,170.18,177.8,32,31,-174.0,164.0,1.5,1.0,-2.5400000000000205,-7.6200000000000045,0.5,1
6059,2011-11-19,,Welterweight,Blue,Rick Story,Martin Kampmann,175.26,182.88,180.34,182.88,27,29,-110.0,100.0,2.875,0.75,-7.6200000000000045,-2.539999999999992,2.125,0
6060,2011-11-19,,Light Heavyweight,Red,Stephan Bonnar,Kyle Kingsbury,193.04,193.04,198.12,193.04,34,29,138.0,-148.0,1.0,3.2,0.0,5.0800000000000125,-2.2,1
6061,2011-11-19,,Light Heavyweight,Red,Ryan Bader,Jason Brilz,187.96,180.34,187.96,180.34,28,36,-385.0,345.0,2.2857,1.8333,7.6200000000000045,7.6200000000000045,0.4523999999999999,1
6062,2011-11-19,,Bantamweight,Red,Michael McDonald,Alex Soto,175.26,172.72,177.8,180.34,20,27,-410.0,365.0,3.0,,2.539999999999992,-2.539999999999992,,1
6063,2011-11-19,,Middleweight,Blue,Tom Lawlor,Chris Weidman,182.88,187.96,187.96,198.12,28,27,300.0,-330.0,2.6,3.0,-5.0800000000000125,-10.159999999999997,-0.3999999999999999,0
6064,2011-11-19,,Lightweight,Red,Gleison Tibau,Rafael Dos Anjos,177.8,172.72,180.34,177.8,28,27,-155.0,145.0,4.0714,2.0,5.0800000000000125,2.539999999999992,2.0713999999999997,1
6065,2011-11-19,,Bantamweight,Red,Miguel Torres,Nick Pace,175.26,170.18,193.04,172.72,30,24,-410.0,365.0,0.0,4.5,5.079999999999984,20.319999999999993,-4.5,1
6066,2011-11-19,,Welterweight,Blue,Matt Brown,Seth Baczynski,182.88,190.5,190.5,187.96,30,30,-135.0,125.0,0.7778,0.0,-7.6200000000000045,2.539999999999992,0.7778,0
6067,2011-11-19,,Lightweight,Red,Danny Castillo,Shamar Bailey,175.26,175.26,180.34,190.5,32,29,-375.0,335.0,3.0,2.5,0.0,-10.159999999999997,0.5,1
6068,2011-11-12,,Heavyweight,Blue,Cain Velasquez,Junior Dos Santos,185.42,193.04,195.58,195.58,29,27,-125.0,115.0,2.1429,0.4286,-7.6200000000000045,0.0,1.7143000000000002,0
6069,2011-11-12,,Lightweight,Blue,Clay Guida,Benson Henderson,170.18,175.26,177.8,177.8,29,27,245.0,-265.0,3.2857,5.0,-5.079999999999984,0.0,-1.7143000000000002,0
6070,2011-11-12,,Featherweight,Red,Dustin Poirier,Pablo Garza,175.26,185.42,182.88,185.42,22,28,-225.0,205.0,2.5,0.0,-10.159999999999997,-2.539999999999992,2.5,1
6071,2011-11-12,,Featherweight,Blue,Cub Swanson,Ricardo Lamas,172.72,172.72,177.8,180.34,28,29,165.0,-175.0,,1.0,0.0,-2.539999999999992,,0
6072,2011-11-12,,Welterweight,Red,DaMarques Johnson,Clay Harvison,185.42,185.42,190.5,187.96,29,31,-260.0,240.0,0.5,0.5,0.0,2.539999999999992,0.0,1
6073,2011-11-12,,Bantamweight,Blue,Norifumi Yamamoto,Darren Uyenoyama,162.56,167.64,167.64,162.56,34,32,-390.0,348.0,0.0,,-5.079999999999984,5.079999999999984,,0
6074,2011-11-12,,Bantamweight,Red,Alex Caceres,Cole Escovedo,177.8,170.18,185.42,182.88,23,30,248.0,-270.0,0.0,0.0,7.6200000000000045,2.539999999999992,0.0,1
6075,2011-11-12,,Welterweight,Red,Mike Pierce,Paul Bradley,172.72,175.26,177.8,183.0,31,28,-300.0,270.0,3.3333,3.0,-2.539999999999992,-5.199999999999989,0.33329999999999993,1
6076,2011-11-12,,Light Heavyweight,Red,Aaron Rosa,Matt Lucas,193.04,185.42,198.12,185.0,28,38,-120.0,110.0,0.0,,7.6200000000000045,13.120000000000005,,1
6077,2011-11-05,,Middleweight,Blue,Chris Leben,Mark Munoz,180.34,182.88,187.96,182.88,31,33,205.0,-225.0,0.8333,1.125,-2.539999999999992,5.0800000000000125,-0.29169999999999996,0
6078,2011-11-05,,Bantamweight,Blue,Brad Pickett,Renan Barao,167.64,167.64,172.72,177.8,33,24,115.0,-125.0,,6.0,0.0,-5.0800000000000125,,0
6079,2011-11-05,,Welterweight,Red,Thiago Alves,Papy Abedi,175.26,180.34,177.8,187.96,28,33,-335.0,305.0,0.6,,-5.0800000000000125,-10.159999999999997,,1
6080,2011-11-05,,Light Heavyweight,Blue,Cyrille Diabate,Anthony Perosh,198.12,190.5,205.74,190.5,38,39,-355.0,320.0,0.3333,1.0,7.6200000000000045,15.240000000000009,-0.6667000000000001,0
6081,2011-11-05,,Lightweight,Red,Terry Etim,Edward Faaloloto,185.42,185.42,185.42,177.8,25,27,-660.0,540.0,0.125,0.0,0.0,7.619999999999976,0.125,1
6082,2011-11-05,,Welterweight,Red,John Maguire,Justin Edwards,175.26,177.8,175.26,177.8,28,28,120.0,-130.0,,4.5,-2.5400000000000205,-2.5400000000000205,,1
6083,2011-11-05,,Heavyweight,Blue,Rob Broughton,Philip De Fries,187.96,195.58,187.96,208.28,28,25,145.0,-155.0,0.0,,-7.6200000000000045,-20.319999999999993,,0
6084,2011-11-05,,Featherweight,Red,Michihiro Omigawa,Jason Young,167.64,175.26,172.72,185.42,35,25,-210.0,190.0,0.75,0.0,-7.6200000000000045,-12.699999999999989,0.75,1
6085,2011-11-05,,Welterweight,Blue,Chris Cope,Che Mills,182.88,185.42,182.88,193.04,28,29,235.0,-255.0,0.0,,-2.539999999999992,-10.159999999999997,,0
6086,2011-11-05,,Bantamweight,Red,Chris Cariaso,Vaughan Lee,160.02,167.64,160.02,167.64,30,29,-205.0,188.0,0.5,,-7.619999999999976,-7.619999999999976,,1
6087,2011-10-29,,Welterweight,Blue,BJ Penn,Nick Diaz,175.26,185.42,177.8,193.04,32,28,105.0,-115.0,1.25,1.3,-10.159999999999997,-15.23999999999998,-0.050000000000000044,0
6088,2011-10-29,,Heavyweight,Red,Cheick Kongo,Matt Mitrione,193.04,190.5,208.28,200.66,36,33,118.0,-128.0,1.5714,0.0,2.539999999999992,7.6200000000000045,1.5714,1
6089,2011-10-29,,Heavyweight,Blue,Mirko Cro Cop,Roy Nelson,187.96,182.88,185.42,182.88,37,35,190.0,-210.0,0.2222,0.25,5.0800000000000125,2.539999999999992,-0.02779999999999999,0
6090,2011-10-29,,Bantamweight,Red,Scott Jorgensen,Jeff Curran,165.1,167.64,167.64,175.26,29,34,-410.0,365.0,1.0,0.0,-2.539999999999992,-7.6200000000000045,1.0,1
6091,2011-10-29,,Featherweight,Red,Hatsu Hioki,George Roop,180.34,185.42,177.8,182.88,28,29,-315.0,285.0,,0.2,-5.079999999999984,-5.079999999999984,,1
6092,2011-10-29,,Lightweight,Blue,Dennis Siver,Donald Cerrone,167.64,185.42,177.8,185.42,32,28,215.0,-235.0,0.4167,1.0,-17.78,-7.619999999999976,-0.5832999999999999,0
6093,2011-10-29,,Featherweight,Blue,Tyson Griffin,Bart Palaszewski,167.64,175.26,172.72,177.8,27,28,-295.0,265.0,1.5385,,-7.6200000000000045,-5.0800000000000125,,0
6094,2011-10-29,,Light Heavyweight,Red,Brandon Vera,Eliot Marshall,190.5,187.96,193.04,195.58,34,31,-380.0,340.0,0.4615,0.2,2.539999999999992,-2.5400000000000205,0.2615,1
6095,2011-10-29,,Lightweight,Red,Ramsey Nijem,Danny Downes,180.34,182.88,190.5,182.88,23,25,-195.0,180.0,0.0,0.0,-2.539999999999992,7.6200000000000045,0.0,1
6096,2011-10-29,,Middleweight,Blue,Chris Camozzi,Francis Carmont,187.96,190.5,193.04,198.12,24,30,-115.0,105.0,0.0,,-2.539999999999992,-5.0800000000000125,,0
6097,2011-10-29,,Middleweight,Blue,Dustin Jacoby,Clifford Starks,193.04,182.88,198.12,195.58,23,30,-120.0,110.0,,,10.159999999999997,2.539999999999992,,0
6098,2011-10-08,,Lightweight,Red,Frankie Edgar,Gray Maynard,167.64,175.26,172.72,177.8,29,32,-125.0,115.0,3.5,3.0,-7.6200000000000045,-5.0800000000000125,0.5,1
6099,2011-10-08,,Featherweight,Red,Jose Aldo,Kenny Florian,170.18,177.8,177.8,187.96,25,35,-355.0,320.0,5.0,1.5625,-7.6200000000000045,-10.159999999999997,3.4375,1
6100,2011-10-08,,Middleweight,Red,Chael Sonnen,Brian Stann,185.42,185.42,187.96,187.96,34,31,-260.0,240.0,3.25,0.0,0.0,0.0,3.25,1
6101,2011-10-08,,Featherweight,Blue,Leonard Garcia,Nam Phan,177.8,167.64,175.26,177.8,32,28,215.0,-235.0,0.4,0.0,10.160000000000025,-2.5400000000000205,0.4,0
6102,2011-10-08,,Lightweight,Blue,Melvin Guillard,Joe Lauzon,175.26,177.8,172.72,180.34,28,27,-500.0,435.0,0.9286,1.6,-2.5400000000000205,-7.6200000000000045,-0.6714000000000001,0
6103,2011-10-08,,Middleweight,Red,Demian Maia,Jorge Santiago,185.42,185.42,182.88,187.96,33,30,-290.0,260.0,1.9091,0.5,0.0,-5.0800000000000125,1.4091,1
6104,2011-10-08,,Lightweight,Red,Anthony Pettis,Jeremy Stephens,177.8,172.72,182.88,180.34,24,25,-280.0,255.0,0.0,1.25,5.0800000000000125,2.539999999999992,-1.25,1
6105,2011-10-08,,Heavyweight,Blue,Joey Beltran,Stipe Miocic,185.42,193.04,190.5,203.2,29,29,255.0,-280.0,0.4,,-7.6200000000000045,-12.699999999999989,,0
6106,2011-10-08,,Featherweight,Blue,Tiequan Zhang,Darren Elkins,172.72,177.8,177.8,180.34,33,27,-135.0,125.0,0.0,1.0,-5.0800000000000125,-2.539999999999992,-1.0,0
6107,2011-10-08,,Middleweight,Red,Aaron Simpson,Eric Schafer,182.88,190.5,185.42,190.5,37,34,-400.0,355.0,3.5714,1.0,-7.6200000000000045,-5.0800000000000125,2.5714,1
6108,2011-10-08,,Middleweight,Blue,Steve Cantwell,Mike Massenzio,187.96,187.96,190.5,185.42,24,28,-155.0,145.0,0.5,2.0,0.0,5.0800000000000125,-1.5,0
6109,2011-10-01,,Bantamweight,Red,Dominick Cruz,Demetrious Johnson,172.72,160.02,172.72,167.64,26,25,-550.0,425.0,4.0,7.5,12.699999999999989,5.0800000000000125,-3.5,1
6110,2011-10-01,,Heavyweight,Blue,Pat Barry,Stefan Struve,180.34,210.82,187.96,213.36,32,23,-165.0,155.0,0.0,0.25,-30.47999999999999,-25.400000000000006,-0.25,0
6111,2011-10-01,,Welterweight,Red,Anthony Johnson,Charlie Brenneman,187.96,177.8,198.12,182.88,27,30,-200.0,185.0,1.4444,4.0,10.159999999999997,15.240000000000009,-2.5556,1
6112,2011-10-01,,Lightweight,Red,Matt Wiman,Mac Danzig,177.8,172.72,172.72,177.8,28,31,-220.0,200.0,2.0,0.875,5.0800000000000125,-5.0800000000000125,1.125,1
6113,2011-10-01,,Lightweight,Red,Yves Edwards,Rafaello Oliveira,175.26,172.72,185.42,180.34,35,29,-155.0,145.0,0.3077,2.5,2.539999999999992,5.079999999999984,-2.1923,1
6114,2011-10-01,,Lightweight,Blue,Michael Johnson,Paul Sass,177.8,182.88,185.42,185.42,25,23,-173.0,163.0,0.5,0.0,-5.079999999999984,0.0,0.5,0
6115,2011-10-01,,Bantamweight,Red,Mike Easton,Byron Bloodworth,167.64,172.72,177.8,175.26,27,28,-390.0,320.0,,,-5.0800000000000125,2.5400000000000205,,1
6116,2011-10-01,,Lightweight,Blue,Shane Roller,TJ Grant,177.8,177.8,182.88,182.88,32,27,-174.0,164.0,0.0,1.5,0.0,0.0,-1.5,0
6117,2011-10-01,,Welterweight,Red,Josh Neer,Keith Wisniewski,180.34,182.88,182.88,190.5,28,29,-260.0,240.0,0.9,3.0,-2.539999999999992,-7.6200000000000045,-2.1,1
6118,2011-10-01,,Bantamweight,Red,Walel Watson,Joseph Sandoval,180.34,170.18,175.26,168.0,27,25,100.0,-110.0,,,10.159999999999997,7.259999999999991,,1
6119,2011-09-24,,Light Heavyweight,Red,Jon Jones,Rampage Jackson,193.04,185.42,213.36,185.42,24,33,-500.0,435.0,2.25,0.5556,7.6200000000000045,27.940000000000026,1.6944,1
6120,2011-09-24,,Welterweight,Blue,Matt Hughes,Josh Koscheck,175.26,177.8,185.42,185.42,37,33,350.0,-395.0,1.9583,1.8889,-2.5400000000000205,0.0,0.0693999999999999,0
